"n1","n2","n3","n4","n5","n6","n7","n8","n9","n10","n11","n12","n13","n14","n15","n16","n17","n18","n19","n20","n21","n22","n23","n24","n25","n26","n27","n28","n29","n30","n31","n32","n33","n34","n35"
"ERR2836411",0.614807552492366,0.947168316281929,-0.748266442540828,-0.274486147086928,-0.392319294773679,-0.982764321435438,0.845198221503936,-0.642895400285989,-1.27450063007473,-0.481743363427841,-0.789473957804589,-0.140081980189188,-0.169192981810488,0.332161164316277,-2.42183200136586,-1.10833831797856,-0.993944737600291,0.786514799962729,-1.83317806837929,0.378228000157838,-0.798697730715128,0.172017314120533,-0.296166628259803,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.179014292734471,0.655298090460863,0.341569395878825,0.217294494231811,0.0480029302392742,-0.0183843847205606,-0.843662340740382
"ERR2836412",0.673584756587802,0.508745359255581,-1.48451008559902,-0.148736668189533,-0.113579954579287,-0.561894609768969,0.308269102755613,0.151304926330244,-0.912020041716652,0.0855866580048613,0.128644737836252,0.0797024713404859,-0.371715744102767,1.37326199394501,-2.7960184585847,0.207535855332891,0.0351083975075209,0.761394221596313,-2.16276711208665,0.482519759407776,-1.0312270282308,-0.39301246373583,0.326130850999349,0.234124311143195,1.35612069635222,-0.864747885449026,0.0642292279515831,-0.0862176628183197,0.00617705349196704,0.567468058450398,-0.692845560029941,0.217294494231811,0.0480029302392741,-0.0183843847205607,0.601993313093722
"ERR2836413",0.0870599705445272,0.568742203896096,-0.354072556954954,-0.237231768123538,0.165159385615105,-0.1410248981025,-0.401877734581917,0.150268589379413,0.932931492748648,0.469024129836955,-0.746076010949,-1.03911427930592,-0.123230657482192,0.690706782278907,1.99111722627222,-0.107832645056038,0.232101900259405,-0.0192996949710988,1.14798631280413,-0.20983778258694,0.512455943727566,-0.94288272584643,1.18465724252424,0.505619697920091,0.951941609877718,-0.0713190844605315,-0.429453868384767,0.317963437252171,1.42038608018104,-0.0419781565519872,0.114632972659962,0.543856476585453,0.4533297866811,-0.0183843847205606,-0.874368970623238
"ERR2836414",0.741946530012491,-0.776792360216584,-0.462906389810622,-0.211032512365562,0.165159385615105,-0.1410248981025,-0.946919593575905,0.0785384315524886,0.781037357970655,0.347773490768515,-0.586706825370723,-1.07470812981547,-0.169192981810488,0.332161164316277,-1.15799326506233,-0.893480029453352,-0.133341958641789,1.21345518823682,1.58579316169037,0.399473754944801,-0.846067345259297,0.593842918907112,-0.149295710938726,0.263193842470032,1.4493468277008,-0.63092023072046,0.311070776119758,-0.0862176628183197,0.950023334458518,-0.0220035679534824,-1.04644544980709,-0.507829202358096,0.324771910390599,-0.193902439891849,-1.0550759273525
"ERR2836415",0.898828536454826,0.531418076035252,-0.836669757360773,0.114797613750526,1.25196101124587,0.710970783088319,0.537201319338093,0.299783966037561,1.24954182041993,0.721760712601786,-0.106985467390589,0.593881241146475,-0.463167826624326,0.990527171145674,-2.60702407054828,-0.732695893069114,0.66042631903015,0.517290791824508,-0.141952196269537,0.0688899010123825,0.0747082306226903,0.404307461836528,-0.268825101586095,-0.459507531647956,-1.23187689357753,0.506918879147656,0.29977592630947,0.49678635738489,0.452931202130438,-0.0263533400314651,-0.692845560029941,-0.528349984122716,0.0480029302392741,-0.0151389051452331,-1.1300760907757
"ERR2836416",-0.0919896995691183,0.210421965153701,-1.04337410632342,-0.118110645154658,-0.464835942709747,-1.09225751563826,0.458242496328277,-0.314964049383818,1.0555931447556,-0.669646218908551,-0.546502986592444,-0.91780519391948,-0.521286421557013,0.332161164316277,-2.4374300312221,-0.527516932422572,0.00803102406076198,0.528012029930609,0.748936628227706,-0.201987661260582,-0.347040353597941,0.272257347301096,0.318553597063162,-0.269160517753515,1.13858253347481,0.318049604912036,-0.0612046595299474,-0.479048861023113,-0.368299154409092,0.70860192910027,-0.152726999944059,0.410145725421998,0.287368770487647,-0.0183843847205607,-1.65537144385304
"ERR2836417",0.609163130943326,0.621518270528414,-1.57470320318332,0.0179649634854852,2.0577816031702,-0.1410248981025,0.119297360328972,0.0287431337342358,-0.227802520643361,-1.12166807940486,-0.00242350615102481,-0.140081980189188,-0.169192981810488,0.332161164316277,0.0865740783416372,-0.947075466582331,-0.184599572203105,-0.313985354549169,2.2358647192993,-0.20983778258694,0.512455943727566,0.0979352442536492,0.465498266693388,0.397623805927903,1.88046438820094,-0.181996699030039,0.10313339447884,-0.0862176628183197,1.12875938953106,0.608460756813302,0.052719821482301,-0.153733169251785,0.0480029302392741,0.346396031595224,-1.68800210483274
"ERR2836418",0.574802118430161,0.357555863517101,-0.899985001563308,-0.0789249197607833,1.83679735647956,-0.1410248981025,-1.18007209543731,0.0904387123159357,0.806237119199962,0.367889390292163,-0.740912591082041,-0.878865310117742,-0.169192981810488,0.332161164316277,0.326269449804932,-0.121227303246499,0.721172066641672,-0.49810883783338,2.08054056157788,-0.20983778258694,0.512455943727566,0.588999237772798,-0.150753565778474,-0.595170286913716,-1.21124665341068,0.60233584144694,0.417549275488414,0.518929491395145,0.0978621247452923,0.426766965261629,-0.956508874664444,0.113802549856405,0.311442364952277,0.292037991218384,-0.301541470552593
"ERR2836419",-0.398120701225721,0.15044465557436,-0.634024382584734,0.17416192911882,1.78339971361266,-1.02157630932082,0.150266063326871,-0.609021901385596,0.618307644628148,0.217873269360745,0.226148944675572,0.243204384314127,-0.861677040906259,1.71388108575221,-1.73697555496197,0.318510633202119,0.030971819971601,0.178435489979168,-1.69804694755238,0.335468501353115,0.0525065625044484,0.589060391806313,-0.206859989293492,0.0435513559297136,-1.54737042728386,0.471703317358397,0.256309287305283,0.253661314193665,0.596107808777553,-0.00636676306508755,-0.698425809092674,-0.507757668136346,0.0480029302392741,-0.0637807470478226,-0.301541470552593
"ERR2836420",0.983504113234916,0.590794168856588,-0.201010866676532,0.0441962961556703,1.13085669131766,-0.446999764810694,0.0557759721928892,-0.533470695530545,1.55773911221289,-0.113804035031804,-0.242766436059052,0.631526006787828,0.530614875621294,-1.1791897456045,-2.25286548087038,0.240231764044367,0.0203959068039621,0.0487059608656386,3.31563193693303,-0.826689196018416,0.512455943727566,0.370649049669992,0.388917506248752,-0.392131244410831,-0.91549616846999,-0.610934625467964,0.0642292279515831,0.484754255779114,-0.215453338499391,0.287989199388032,-0.64924317077546,-0.0984441904292302,0.0480029302392741,0.292037991218384,-1.51732350101327
"ERR2836421",-1.76834245036204,-0.274308762662515,-0.26528142004849,0.166777169127897,0.803771120359054,0.916237272870468,0.496073163959116,0.273109393507908,1.19305635826967,0.6766707662796,0.564313824540782,0.810263043122344,0.135899918845853,-0.37764406888557,-1.76196891112599,-0.0899919068462343,0.705104068394859,1.53464353807766,0.162205124038515,0.0246186255188096,-1.18664750805585,0.855731717652847,-0.580337936884792,0.0227039047226503,-1.72604788933827,0.316084954549089,0.0642292279515831,0.675986968432617,0.414873768554659,0.0708905213470234,-0.194560676169727,-0.77222860029152,0.0480029302392741,-0.187459208170846,-0.301541470552593
"ERR2836423",0.512249191669831,0.212917996108857,-1.57833340327411,-0.0913034639697282,0.165159385615105,-0.1410248981025,-0.0383897684504426,-0.0735283324878906,0.459024270976826,0.0907241146127491,0.132431391879237,-0.387348722218619,-0.0375587129808302,1.35902155382735,1.20435095647593,-1.52591363748783,-0.133341958641788,-1.00216616238668,0.992662155082707,-0.20983778258694,0.512455943727566,0.633672906798423,0.488282183976101,0.545142737302488,-0.0438744570031304,-0.642928513949706,0.330615997480039,0.673859801065275,0.486293069648072,0.524235590264743,-0.00232177328355122,-0.129411637188674,0.0480029302392741,0.32248401784369,-0.301541470552593
"ERR2836424",1.12002293763779,0.0803225497424409,-1.53635709953902,0.0554270723666477,-0.962272505395567,-0.1410248981025,0.308098788071282,-0.347886697658802,0.305251855017206,-0.283958089715358,-0.436015336742362,-0.016529082264214,-0.740728408032791,0.332161164316277,0.609695881073916,-0.534725592898011,-0.00362689748567281,0.79033333113969,0.147074218629497,-0.0166407681218531,-0.848353261147901,-0.49295064319987,0.20689516294652,0.0395031268952464,0.437564566279507,-0.588631318309741,0.321288210607052,0.393994527814031,0.239475330281573,0.551552288607417,0.333553673805878,0.0933139791006526,-0.130856428524229,0.332669327805999,1.11391624630215
"ERR2836425",0.456150815032229,0.941339069650252,-1.40823230824415,-0.0757421457267452,-0.362122946273418,-0.937170726796727,0.271443266128263,-1.36300318741712,0.658404763478217,0.249881096999909,-0.845067430109175,-0.140081980189188,-0.169192981810488,0.332161164316277,1.22152902152182,-1.70657570375351,-0.133341958641788,0.801857858816334,3.64969507610994,-0.20983778258694,0.512455943727566,0.23461128118673,1.43750738064459,-0.434820891174364,0.495513029235243,0.0850194314574232,0.0429120336482868,0.699444733591266,2.03304075282507,0.710909317854732,0.638081354102071,0.57459565507981,0.491483078435769,-0.0183843847205606,-0.301541470552593
"ERR2836426",-0.79233011696084,-0.308660424745929,-1.01775329275056,-0.520523989037189,0.165159385615105,-0.1410248981025,1.15704859437348,-0.291074361559098,-0.764640091202508,-0.350580037526748,0.482637236459945,0.673301994678722,-0.266281143385308,-0.965487985846194,-2.98856543836206,-0.105879884389803,0.328367225807142,-0.467865261554567,-0.0520624680914043,-0.416420026834803,0.777828518461048,1.35310882810977,-0.440735761389389,-0.0485999783447632,1.33259271128992,-0.294376680071593,0.312842749062773,-0.566429853450671,-0.0717756503337831,-0.403700917858582,-0.179612028961157,0.0132430310741782,0.00804129306134574,-0.191297879940314,-0.301541470552593
"ERR2836427",0.804103738745548,-0.025691093602392,-1.30406111341806,-0.225572092171037,0.165159385615105,-0.1410248981025,-1.62123243554382,-1.24170874844304,0.559699682614046,-0.785998855470996,-0.321196322564851,-0.140081980189188,-0.169192981810488,0.332161164316277,-2.45962255895825,-1.78358325882733,-0.133341958641788,-0.616224081722067,1.05015356921902,-0.00605317739152993,0.0580970237956815,0.673787304842599,-0.649181958221209,-0.0441584195821494,0.463666596733088,1.25570360433638,-0.0382034357100644,-0.0862176628183197,0.345623432955927,-0.0610851971219295,-0.971373476852055,-0.050893348485448,0.0105997903363221,-0.0646873204673582,-0.874368970623238
"ERR2836428",0.848610208411548,-0.503549319338186,-0.95744459904945,-0.0959453820896426,-0.17185374600979,-0.649882454541664,-0.271803471002186,0.0568548256047728,-0.245995706269568,0.106525868557979,0.144078356521447,0.105582648831633,-0.646617538827325,1.17482219603477,-1.90497613007626,-1.19093779615933,-0.416087924046889,1.62682473739535,-0.0469491525307339,0.110232509253548,-1.23045986830083,-0.468377944839405,0.259119937709652,-0.288232775899506,0.179203555747768,-0.728151220600092,0.0642292279515831,0.406764720431084,-0.450289257906352,0.256477787107561,1.15265141043675,-0.0195095192639699,0.0480029302392741,0.214432397233648,0.977288339324645
"ERR2836430",0.833404781602905,0.529014381382772,-1.45684843079279,-0.108040292119735,-0.460217255938177,-1.08528374089777,-0.736546649110861,-0.720662322214983,0.836071688216036,-0.689880500936079,-0.470561250562723,-0.797100379792508,-0.169192981810488,0.332161164316277,-3.01621035724628,-0.59043548733203,0.951331696515357,-0.919172300779454,1.84331946615061,-0.20983778258694,0.512455943727566,0.756212612272029,-0.0188031644551179,0.311920051633868,1.60561202250401,0.0885546726310545,-0.0180219992938722,-0.0862176628183197,-0.246804548052191,0.479021387754183,-0.000265073462958643,0.0553823584067107,0.255579665352768,0.305225121888172,-0.301541470552593
"ERR2836431",-0.157970764769798,0.665558864464217,0.126962623998706,-0.00896924089334921,-0.52569471481035,-1.18414843368554,0.195031808333638,0.0778623808212674,0.77960576846917,0.346630713648172,-1.08336359331855,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.407308211939154,1.01881795758598,0.830847083840032,-0.0936261601772408,0.0252625252574129,-0.20983778258694,0.512455943727567,-0.0132608253578429,0.839734096085737,0.225992994349481,1.33004352300792,0.697634933169197,-0.620456512415473,-0.0862176628183197,1.60889509526612,0.163310184016763,0.679968496841737,0.582689931789102,0.501529648186791,-0.0183843847205606,-0.301541470552593
"ERR2836432",-0.214174614932223,0.698363562337493,-1.43133971717705,0.0573819125000266,-0.7660357653746,0.678910146545589,0.17121501463314,0.0624154738269288,-0.0645732988151512,0.151302342677094,-0.189713514388354,0.0192578804907295,-0.906273023779227,0.332161164316277,-2.78905534869324,-0.812422758112183,0.691271100436603,-0.0983969823974199,2.57765491073381,-0.20983778258694,0.512455943727566,0.176558887086519,0.385625523092963,-0.406824266760663,0.541974427703253,-0.686913822916042,0.0642292279515831,-0.590986905686081,0.109461342616995,0.44413689318735,-0.642245501620102,0.545396018566549,0.168187479253105,-0.0183843847205607,-1.29395753039451
"ERR2836433",0.427804119061538,0.0183608601285229,-0.426505367847167,-0.0404374917245108,1.04988191391988,-0.380635890951113,0.478790826544183,0.037362972540604,-0.150163839811904,0.841021046983641,-0.0556800317742699,0.727148069927476,0.61733905714659,0.0503933085955171,-2.83862974856442,-0.0490887781219949,0.0157284696895496,0.0856208380523612,0.747274339879989,0.413122794390201,-0.876499294790386,-0.148254987613601,0.302252370154064,0.0859732424423772,-0.388560803506012,-0.4194904220446,-0.296751357887835,0.394505892524217,0.166160352079263,0.172872890149021,-0.0693631723705543,-0.201755331218768,-0.215436504473729,-0.257988772421594,0.0324044264760438
"ERR2836434",0.157906924153719,-0.149661573978179,-0.39379450982231,-0.104140118721351,0.165159385615105,-0.1410248981025,-0.00263791446348738,-0.0503406788365888,0.508125913794823,0.129919871444928,0.161321323688791,0.13449686913649,0.0798355916177059,-0.205657262627669,-0.708478718616024,-0.586085019738371,-0.133341958641788,-0.440730440374246,-0.618749749841656,-0.00605317739153002,0.0580970237956815,0.155205152370748,-0.120220525422829,-0.0536909176018273,-0.506927313106896,0.721653449405901,-0.210738273703483,0.211805459247835,-0.602453892407853,-0.114097377237888,0.114632972659962,0.0132513292628575,0.0480029302392742,0.182223165576174,-1.22088139806815
"ERR2836435",0.828849536205163,0.744450298213821,-0.870959512865074,0.220991473504897,1.73460624082957,-0.626448780525313,-0.135349452673859,0.21913891937718,1.07876972179767,0.585440596467803,-0.24772038271857,-0.53194025243211,0.183425461089256,-0.429376733367768,-2.68484482629252,0.0293476826706376,0.0286503960824519,0.300684204233347,0.485203089471331,-0.0891747033572446,-0.211652523416502,0.579839476993821,0.138374536570741,0.265817954713367,1.4577623686987,0.00256468727544478,-0.010077482223173,-0.0862176628183197,-0.0520468799627734,0.161582953274272,-0.509830097662018,0.219877422313307,-0.15957380487422,-0.328806760659505,-0.301541470552593
"ERR2836436",1.0914162493149,-0.250738604318743,-0.895689157393609,0.586180345800665,0.732832019719217,0.349633939127203,-0.0600009509175677,-0.0875447416572057,0.429343444836662,-1.07136200244188,-0.00242350615102481,-0.140081980189188,-0.169192981810488,0.332161164316277,-2.3797298912885,-0.160069732172412,0.266754185176228,-0.169776060888185,-0.109578800244807,-0.351669436483237,-0.474639853437351,-0.28029506517622,-0.258278658892739,-0.872698955783882,-2.24952758291722,0.556890556589185,0.361456068650608,0.418551580049441,-0.166382430038378,-0.267481746983628,1.18058850858646,-0.690835762092758,0.0480029302392741,-0.11640292000845,1.0594315531445
"ERR2836437",0.603763516527895,0.645152095518321,-0.985902128160942,-0.129687820252643,1.88767674547873,-0.1410248981025,-1.13705914521868,-0.791858365597812,0.857201745441877,0.408572287697967,-0.876824756582891,-0.812044780823624,-0.169192981810488,0.332161164316277,2.35042316136533,-1.42145826745331,-0.133341958641788,0.467098816810093,0.37381966199441,-0.0569535721645085,-0.189055741070317,-0.615303826862952,0.362303634586118,0.197164640025975,-1.07513311325564,1.17867756959622,-0.520591682236127,0.647003877108643,0.343347540178274,-0.213571262690279,0.114632972659962,0.232763751666506,0.36524677907844,-0.296597529002031,-0.928501597514922
